destination_name,author,rating,review_text,cleaned_text,sentiment_label,sentiment_name
Pantai Sayang heulang,Egay Strong,4.0,"Untuk Pantainya Indah. Tapi sayang ga ada ombaknya.Pantai ini Cocok dan aman untuk main anak"" Sebab ga ada ombaknya. Selain itu harga penginapannya /hari paling murah di banding tempat wisata pantai pada umumnya. Hanya 150k/malam.itu yg ada di pinggiran pantainya kalo hotelnya ya aga mahal. Untuk makannannya pun terbilang murah.",pantai indah sayang ombak pantai cocok aman main anak ombak harga inap murah banding pantai 150k malam pinggir pantai hotel aga mahal makannannya bilang murah,2,Positif
Pantai Sayang heulang,Zaid Wahied,5.0,Mantap lah,mantap,2,Positif
Pantai Sayang heulang,athalllah rizki muhammad zidane,5.0,Bagus,bagus,2,Positif
Gurun Pasir Tungtung Karang,rocky baraya,4.0,Kesan: Tungtung Karang Gurun Sayang Helang adalah tempat yang indah dengan pemandangan alam yang menakjubkan dan suasana yang sejuk. Berkunjung ke sini memberikan pengalaman yang menyenangkan serta ketenangan yang sulit dilupakan. Pesan: Semoga keindahan alam di Tungtung Karang Gurun Sayang Helang tetap terjaga. Mari bersama-sama menjaga kebersihan dan kelestarian lingkungan agar tempat ini tetap nyaman dan dapat dinikmati oleh generasi berikutnya.,kesan tungtung karang gurun sayang hang indah pandang alam takjub suasana sejuk kunjung alam senang tenang sulit lupa pesan moga indah alam tungtung karang gurun sayang hang jaga mari jaga bersih lestari lingkung nyaman nikmat generasi,2,Positif
Gurun Pasir Tungtung Karang,Arya K,5.0,"Tempat yang luar biasa keren, dengan pantai, ada gurun pasir yang luas, namun untuk pantai sebelah sini harus berhati-hati apalagi bawa anak anak, karena lautnya langsung dalam, jadi harus di awasi terus, selebih nya Ama keren",keren pantai gurun pasir luas pantai belah hati hati bawa anak anak laut langsung awas lebih nya ama keren,2,Positif
Gurun Pasir Tungtung Karang,AKBAR FAMILY,5.0,Saudara Panaaaasssss,saudara panaaaasssss,2,Positif
Gurun Pasir Tungtung Karang,Keisha Salkira Zain,4.0,"Di Jam 12 sangat panas, kalau berenang ke laut lumayan beresiko karna banyak karang.",jam 12 panas renang laut lumayan resiko karna karang,2,Positif
Gurun Pasir Tungtung Karang,Amar Ruhul,5.0,"Pantai yang indah, pasir bersih, ada gurun",pantai indah pasir bersih gurun,2,Positif
Gurun Pasir Tungtung Karang,Tohir Hidayat,5.0,Panas,panas,2,Positif
Gurun Pasir Tungtung Karang,Abdullah Azam Amanatulloh,4.0,"Datang kemaleman, jadi camping dulu di bukit teletubis pagi paginya langsung nyimpang dulu ke sini. Tempat cukup nyaman dan bersih juga, mungkin karna weekday juga kali yah🤣 soalnya kalau weekend biasanya banyak sekali sampah berserakan …",maleman camping bukit teletubis pagi pagi langsung nyimpang nyaman bersih karna weekday kali weekend sampah sera,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Nuy Azka,5.0,Anak² happy main dsni,anak happy main dsni,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,ZAE panda,5.0,"Garut Rasa Lembang, yaa disini tempatnya, mantap pemandangannya kakak, pokoknya kalo kegarut jangan lupa kesini ya",lembang yaa tempat mantap pandang kakak pokok garut lupa kesini,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Hani Siti rohaeni,5.0,Mantap sport nya,mantap sport nya,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Bekal Bia,5.0,"Tempatnya keren, bersih, sejuk, rekomen utk wisata keluarga",tempat keren bersih sejuk rekomen keluarga,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Asifa Nurlaila,5.0,Tempat yang adem. Menenangkan. Sejuk. Benar-benar cocok untuk menghirup udara segar jauh dari keramaian. Cuman jalannya masih bebatuan. Semoga segera diperbaiki.,adem tenang sejuk cocok hirup udara segar ramai cuman jalan bebatuan moga baik,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,khanza azdril,5.0,"Adem banget,banyak spot fotonya,jajanannya enak"" apa lagi basonya ..baso kampung tpi enak bangt deh",adem spot foto jajan enak basonya baso kampung tpi enak bangt,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Kus 'N' Adi,5.0,"Keaan yang sangat bagus....suasana nyaman, adem apalagi ada live music karoke....mantafff",keaan bagus suasana nyaman adem live music karoke mantafff,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Ratu Raja,5.0,"Suasananya adem banget, asri, indah pokoknya love deh 🥰🤗",suasana adem asri indah pokok love,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,ARI FITRIAN,5.0,Tempat yang bagus untuk lari lintas alam dan kafe Teko punya makanan yang enak...,bagus lari lintas alam kafe teko makan enak,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Evi Sulistiawati Ardianti,4.0,"Sejuk, pemandangan nya indah. Semoga tetap terjaga. Agar anak cucu kita pun bisa menikmati peninggalan nenek moyang nya. Tapi setiap spot tiket nya beda beda lagi",sejuk pandang nya indah moga jaga anak cucu nikmat tinggal nenek moyang nya spot tiket nya beda beda,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Produsen Areng,5.0,kampung sy memang di sini hehehe,kampung hehehe,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Indro Haryanto,5.0,Tempat nya indah asri hijau dan sejuk cukup bagus untuk kesehatan pelepas penat di akhir pekan,nya indah asri hijau sejuk bagus sehat lepas penat pekan,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Yudi Awal,5.0,"Tempatnya indah, cocok buat bawa refreshing keluarga 🥰 …",tempat indah cocok bawa refreshing keluarga,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Yusep Saepul,5.0,Tempatny adem cocok buat healing,tempatny adem cocok healing,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Ami Hanisah,5.0,Menyenangkan,senang,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Krisna Tehnik,5.0,Tempat nya perlu di tangulangi terutama jalan nya,nya tangulangi jalan nya,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,zam zam zoharudin,5.0,Tempat dmna ayah saya di lahirkan,dmna ayah lahir,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Eten Rustandi,5.0,Sangat menyenangkan,senang,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Herlan Herdiana,3.0,"Cukup berkesan, perlu penataan ulang di kp.my darling dan Amsterdam",kesan tata ulang kp my darling amsterdam,1,Netral
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Ghina meliyani,5.0,tempat buat niisssss,niisssss,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Redi Ramdani,4.0,"Enak spot nya buat photo""sama ngadem jga pknya tempatnya enak bnget",enak spot nya photo ngadem jga pknya tempat enak bnget,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Malik Ibrahim,5.0,Oke,oke,2,Positif
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Kriya Arin,5.0,"Sumpah tempatnya lucu bangettt, adem sejuk gimana gitu, views nya kerennnn dan berbagai fasilitas yang disediakan juga sangattt kerennn",sumpah tempat lucu bangettt adem sejuk gimana gitu views nya kerennnn fasilitas sedia sangattt kerennn,2,Positif
MENUME Terrace White Cafe,Dionte Campbell,2.0,"Tempatnya ramah, tapi sudah lama saya tidak ke sini, dan rasanya ada sesuatu yang hilang.",tempat ramah hilang,0,Negatif
MENUME Terrace White Cafe,Shiva April,5.0,"Layanannya best banget sihhhh, lupa naro helm di dalem. Di kedalamin sama pelayannya. 💖💖💖",layan best sihhhh lupa naro helm dalem kedalamin layan,2,Positif
MENUME Terrace White Cafe,Salsabila Salsabila,5.0,"tempatnya aesthetic bngett cocok bngett buat foto ala gen z yg apa"" harus aesthetic 😻 makanan, minuman, dan dessert nya juga enak"" bngett jangan lupa cobain puding mangga nya bestt bngett sii ituu pokonya janga lupa mampir ke menumee yaa 🙌🏻",tempat aesthetic bngett cocok bngett foto ala gen z aesthetic makan minum dessert nya enak bngett lupa cobain puding mangga nya bestt bngett sii ituu poko janga lupa mampir menumee yaa,2,Positif
MENUME Terrace White Cafe,DeTa,5.0,"Depan stasiun Garut. Enak tempatnya buat hang out, bersih. Toiletnya lucu kudu lewat kolam. Kopinya kurang nendang, pengen balik lagi ramean",stasiun enak tempat hang out bersih toilet lucu kudu kolam kopi nendang ken ramean,2,Positif
MENUME Terrace White Cafe,samuel etoo,5.0,"makanannya komplit dan harganya juga pas dikantong, cocok banget buat nongkrong bawa keluarga",makan komplit harga pas kantong cocok nongkrong bawa keluarga,2,Positif
MENUME Terrace White Cafe,Tri Fatirahman,5.0,Nyaman,nyaman,2,Positif
Karacak Valley,gista,5.0,"Ini salah satu tempat buat heal di Garut, tenang banget, gak jauh dari perkotaaan, gak perlu bawa uang banyak, kalo lagi mumet sama kehidupan, tinggal otw ke sini, mam indomi wkwkw, pengen coba camp di sini sepertinya oke juga.",salah heal tenang perkotaaan bawa uang mumet hidup tinggal otw mam indomi wkwkw ken coba camp oke,2,Positif
Karacak Valley,Yosef Rosi,3.0,Jalan nya banyak yang bolong,jalan nya bolong,1,Netral
Karacak Valley,Nanda Ghufronudin,5.0,Tempatnya indah. Cocok buat spot foto video.,tempat indah cocok spot foto video,2,Positif
Karacak Valley,umarrdani //,5.0,"setelah sekian tahun tidak berkunjung, pekan ini saya kembali kali ini dgn anak dan istri untuk Camping .. Menyenangkan, namun jam MALAM harusnya di terapkan untuk istirahat, contoh bernyanyi, speaker, gitaran, ngobrol kencang hingga jam 12 malam, shingga kita bisa rest.. Saat ini di sebelah atas tenda saya ada skumpulan pemuda 'NORAK' yg masih berisik dg speaker dan obrolan kasarnya di jam 02.00 loh, harusnya faham saling menghargai waktu dan privasi lainnya.",sekian kunjung pekan kali anak istri camping senang jam malam terap istirahat contoh nyanyi speaker gitar ngobrol kencang jam 12 malam shingga rest belah tenda skumpulan pemuda norak berisik dg speaker obrol kasar jam 02 00 faham harga privasi,2,Positif
Karacak Valley,Ryn Ariehaan,1.0,Jalan rusak parah yg sy kecewa pelayanan kurang memuaskan pengalaman pertama dan terakhir,jalan rusak parah kecewa layan muas alam,0,Negatif
Karacak Valley,ahmad shidik,5.0,"Asik buat nongkrong,campung keluarga ,hiking",asik nongkrong campung keluarga hiking,2,Positif
Karacak Valley,Rysafit Trish,4.0,"2X kesini.. ( Tahun 2017 dan baru ini juni 2026 ) Kesini gegara pen throwback with suami 😁 sama pen refresh menghilangkan penat dari hiruk pikuk kegiatan sehari².. bawa botram nasi merah, ayam goreng, sambel kentang ati, and sambel terasi, pak suami milih martabak burger buat makan dimari, alhasil jadi piknik dadakan yang tadinya jajan dr jl. Ibrahim adjie lgsg otw ke karacak valley",2x kesini 2017 juni 2026 kesini gegara pen throwback with suami pen refresh hilang penat hiruk pikuk giat hari bawa botram nasi merah ayam goreng sambel kentang ati and sambel terasi suami milih martabak burger makan mari alhasil piknik dada jajan jl ibrahim adjie lgsg otw karacak valley,2,Positif
Karacak Valley,Sinta Amalia,5.0,"Tempatnyaa asri airnya jernih dingin seger banget, cocok buat yg suka alam2 gtu yaa, cuma emng kalo akses ke curug nya jauh bgt sekitar 1km saya sampe sakit kaki jalan rasanya gasampe2 aduhh, overall oke sihh tiketnya affordable , klo yg gasuka jalan jauh gausah ke curugnya, bisa cobain aja makan2 bawa dari rumah kaya ngeliwet, grill, atau sekedar botram di kawasan pinusnyaa, atau mau camping jugaa bisa disana guyss",tempatnyaa asri air jernih dingin seger cocok suka alam2 gtu yaa emng akses curug nya 1km sampe sakit kaki jalan gasampe2 aduhh overall oke sihh tiket affordable klo gasuka jalan gausah curugnya cobain makan2 bawa rumah kaya ngeliwet grill dar botram kawasan pinusnyaa camping jugaa sana guyss,2,Positif
Karacak Valley,Widia Wulandari,4.0,jalannya menantang rem motor syekalii,jalan tantang rem motor syekalii,2,Positif
Karacak Valley,pram channel,5.0,Tempat main masa kecil sekarang jadi tempat wisata.... semoga semakin baik lagi kedepannya...,main moga depan,2,Positif
Karacak Valley,Yanto Sugiartono,5.0,Tempat camping syahdu di tengah hutan pinus. Jalan 2km ada curug karacak. Bisa kemping di samping mobil. Tenpat kemping campervan cukup luas. Cocok untuk komunitas atau kemping keluarga. Ada toilet di setiap spot camping. Rekomend kalo main ke garut.,camping syahdu hutan pinus jalan 2km curug karacak kemping samping mobil tenpat kemping campervan luas cocok komunitas kemping keluarga toilet spot camping rekomend main,2,Positif
Karacak Valley,Bowo Ardianto,5.0,"Wisata alam yang cocok dikunjungi bersama keluarga. Bisa ngecamp juga di sini. Alamnya indah. Suasananya dingin dan sejuk. Banyak vegetasi membuat alam lestari. Fasilitas penunjang terbilang cukuplah buat sebuah wisata alam. Sumber air yang bersih dan jernih. Sayang, akses kesini jalannya masih kurang. Semoga pemerintah setempat memiliki perhatian terutama kepada akses jalannya.",alam cocok kunjung keluarga ngecamp alam indah suasana dingin sejuk vegetasi alam lestari fasilitas tunjang bilang alam sumber air bersih jernih sayang akses kesini jalan moga perintah milik perhati akses jalan,2,Positif
Karacak Valley,Siti Nursyifa,5.0,"Asyik untuk dikunjungi bersama keluarga,, Menyenangkan, nyaman, sayang akses jalan mnuju lokasi kurang bagus bikin jantung berdebar-debar",asyik kunjung keluarga senang nyaman sayang akses jalan mnuju bagus bikin jantung debar debar,2,Positif
Karacak Valley,Shofiah chiftiatin Zahara scz,5.0,"Ternyata dikaracak valley bisa ngchamp , ada juga chanyoneering ,rapeling wahh keren mantap menguji adrenalin pokoknya ""my trip my adventure""",dikaracak valley ngchamp chanyoneering rapeling wahh keren mantap uji adrenalin pokok my trip my adventure,2,Positif
Karacak Valley,sari eka saputri,5.0,"Hujan, berkabut, pemandangan bagus, tapi sedikit horor alhasil ga jadi ke curug☺",hujan kabut pandang bagus horor alhasil curug,2,Positif
Karacak Valley,hauraa,5.0,asri dan nyaman bangett,asri nyaman bangett,2,Positif
Karacak Valley,Udin,5.0,Rekomendasi untuk tempat liburan keluarga mantap,rekomendasi libur keluarga mantap,2,Positif
Karacak Valley,bagus mubarik,4.0,Camping pilihan paling tepat,camping pilih,2,Positif
Karacak Valley,Doyy Mhmdd,5.0,Puasa buat camp tutup gakk,puasa camp tutup gakk,2,Positif
Karacak Valley,Punyainisaja,5.0,"Tempatnya bagus banget, banyak spot buat foto",tempat bagus spot foto,2,Positif
Karacak Valley,Rheezald Ananda,5.0,"Untuk acara camping keluarga sangat cocok, hanya saja malam ingin tenang malah ada karaokean sampai larut malam, bukti pembayaran tiket juga tidak ada, ntah habis atau gimana, moga kedepannya diperhatikan kenyamanan pengunjung yang ingin menikmati alam pada malam hari",acara camping keluarga cocok malam tenang karaoke larut malam bukti bayar tiket ntah habis gimana moga depan perhati nyaman unjung nikmat alam malam,2,Positif
Karacak Valley,iwan Setiawan,5.0,Jalannya lumayan extreme,jalan lumayan extreme,2,Positif
Karacak Valley,Tri Ani,5.0,Udaranya segar... airnya jernih dan tempatnya lumayan bersih..cocok untuk jalan2 santai bersama keluarga.. hanya saja jalan menuju ke lokasi memang lumayan sempit dan ada tanjakan yang lumayan curam..jd harus hati2..,udara segar air jernih tempat lumayan bersih cocok jalan2 santai keluarga jalan lumayan sempit tanjak lumayan curam jd hati2,2,Positif
Karacak Valley,ABI PRANA,5.0,Kerennn,kerennn,2,Positif
Karacak Valley,Helmi Setiani,5.0,suana nya enak untuk kemping,suana nya enak kemping,2,Positif
Karacak Valley,Abdul Aziz,4.0,"Tempatnya bisa memanjakan mata dan telinga, banyak pohon pinus adem hening dan sunyi hanya terdengar suara deru air yg jatuh di bebatuan dan mengalir dengan air yg jernih. Trek yg lantai cocok buat keluarga dan anak² Kalo dilihat dari trek yg ada jarang orang yg kesana. Kami datang pada weekend tapi cuma rombongan anak sekolah yg masih camping dan mandi² Perjalanan diakhiri dengan sebuah air terjun yg indah bisa buat mandi² dan main air dan gak banyak yg datang ke air terjun padahal weekend Nilai positifnya tidak kami ulasan dan hanya segi Negatif aja yg kami ulas Akses menuju lokasi dari Garut kota ketika memasuki jalan kelokasi, jalannya banyak rusak dan banyak lobang Sepertinya ini masalahnya akses jalan gak bagus jadi jarang pengunjung dtg kesana. NUHUUN Ibu Bupati Kabupaten Garut Kota benahilah jalan menuju lokasi wisata Tiket masuk 10k",tempat manja mata telinga pohon pinus adem hening sunyi dengar suara deru air jatuh bebatuan alir air jernih trek lantai cocok keluarga anak trek jarang orang kesana weekend rombong anak sekolah camping mandi jalan air terjun indah mandi main air air terjun weekend nilai positif ulas segi negatif ulas akses kota pasuk jalan lokasi jalan rusak lobang akses jalan bagus jarang unjung dtg kesana nuhuun bupati kabupaten kota benah jalan tiket masuk 10k,2,Positif
Karacak Valley,Usep Herawan,5.0,Surganya buat yg cara ketenangan...,surga tenang,2,Positif
Karacak Valley,Barid Adhi,4.0,Tempat paling cocok untuk berkemah di Garut. Hanya saja jalan menuju lokasi perlu diperbaiki. Semoga jalan menuju lokasi segera diperbaiki.,cocok kemah jalan baik moga jalan baik,2,Positif
Karacak Valley,Fina Oktaviani Pratiwi,5.0,"Tempat yang nyaman buat ngecamp atau hanya sekedar healing. Cuman minus listrik aja, masukan sarannya di tiap tempat ngecamp itu di sediakan colokan supaya orang kalo mau ngecamp habis batrei bisa gampang gak perlu harus dulu ke warung",nyaman ngecamp dar healing cuman minus listrik masuk saran ngecamp sedia colok orang ngecamp habis batrei gampang warung,2,Positif
Karacak Valley,Fadhli Azim,5.0,"Pros - Tempatnya bagus, banyak pinus, tanah nya gembur dan gampang untuk pasang tenda. Ada curug, tapi curug nya lumayan jauh dari lokasi camp (±30 menit jalan naik turun), kecil dan airnya ga begitu deras pas saya datang. Bisa canyoneering di curugnya. Ada warung untuk beli gas nesting, kayu bakar, jajanan. Toilet banyak, ada musholla juga dekat loket masuk. Bisa charge handphone dan keperluan listrik lainnya di warung bawah (bayar 3rb), bisa sewa peralatan lain macem tenda dll. Biaya keseluruhan lebih murah dari beberapa campground di sekitarnya. Saran saya datang kesini sekitar jam 14.00 s.d 16.00, karena hanya bisa lihat view sunset. Bisa lihat citylight pas malam, ada kucing lucu disini. Bisa booking untuk dibangunin tenda (kalau sewa). Cons - Saya datang pas weekend lumayan ramai. Jalan pas mendekati karacaknya curam dan sempit. Jadi kalau papasan antar mobil kayanya bakalan susah buat masuk. Saya sampe nyenggol orang motoran disini 🤣 gabisa lihat sunrise juga. Harus hati-hati juga karena banyak tah*i kucing, saya kena ranjau pas lagi bangun tenda wkwkwkwk.",pros tempat bagus pinus tanah nya gembur gampang pasang tenda curug curug nya lumayan camp 30 menit jalan turun air deras pas canyoneering curugnya warung beli gas nesting kayu bakar jajan toilet musholla loket masuk charge handphone perlu listrik warung bayar 3rb sewa alat macem tenda dll biaya murah campground saran kesini jam 14 00 s d 16 00 lihat view sunset lihat citylight pas malam kucing lucu booking dibangunin tenda sewa cons pas weekend lumayan ramai jalan pas dekat karacaknya curam sempit papas mobil kaya susah masuk sampe nyenggol orang motor gabisa lihat sunrise hati hati tah i kucing kena ranjau pas bangun tenda wkwkwkwk,2,Positif
